,PLAYER_NAME,OVR,POS,PROGRAM,TEAM,HEIGHT,WEIGHT,ARCHETYPE,PRICE,QUICKSELL,QS_CURRENCY,clutch,penalty,lb_style,dl_swim,dl_spin,dl_bull,big_hitter,strips_ball,ball_in_air,high_motor,covers_ball,extra_yards,agg_catch,rac_catch,poss_catch,drops_open,sideline_catch,qb_style,tight_spiral,sense_pressure,throw_away,force_passes,SPD,STR,AGI,ACC,AWA,CTH,JMP,STA,INJ,TRK,ELU,BTK,BCV,SFA,SPM,JKM,CAR,SRR,MRR,DRR,CIT,SPC,RLS,THP,SAC,MAC,DAC,RUN,TUP,BSK,PAC,RBK,RBP,RBF,PBK,PBP,PBF,LBK,IBL,TAK,POW,PMV,FMV,BSH,PUR,PRC,MCV,ZCV,PRS,KPW,KAC,RET
1971,Emmanuel Ogbah,78,LE,MUT Superstars,Kansas City Chiefs,"6' 4""",275,Power Rusher (DE),2800,64,Training,N/A,Normal,N/A,N/A,N/A,N/A,No,Yes,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,78,72,72,81,74,30,79,75,83,19,16,10,23,21,16,21,23,10,10,10,12,12,10,13,10,10,10,10,10,10,10,35,34,35,35,35,35,10,75,75,77,71,58,65,78,74,31,43,14,10,10,11
1972,Austin Blythe,78,RG,Core Gold,Los Angeles Rams,"6' 3""",300,Power (OG),2200,64,Training,N/A,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,52,78,61,71,80,17,68,84,84,16,10,10,10,11,10,10,14,10,10,10,10,10,10,15,10,10,10,10,10,10,10,75,77,75,72,74,71,73,76,22,18,10,10,16,21,10,10,10,10,10,10,10
1973,Austin Ekeler,78,HB,Core Gold,Los Angeles Chargers,"5' 10""",195,Elusive Back (HB),2000,64,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Brace Against Big Hitters,N/A,No,No,No,No,No,N/A,N/A,N/A,N/A,N/A,,,,,72,61,73,81,79,56,71,71,67,53,70,74,70,58,57,44,57,60,43,19,17,10,10,10,10,16,10,28,22,20,49,16,12,39,37,22,10,10,10,10,30,10,10,10,10,12,10,58
1974,Allen Lazard,78,WR,Team of the Week,Green Bay Packers,"6' 4""",227,Physical (WR),2000,64,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Brace For All Hits,N/A,Yes,Yes,Yes,No,Yes,N/A,N/A,N/A,N/A,N/A,,,80,88,64,78,88,86,79,51,63,71,71,55,68,74,74,70,67,68,78,79,64,12,10,10,10,10,10,12,10,50,29,25,43,18,18,34,49,25,10,10,10,30,30,10,10,15,10,10,10,47
1975,Daniel Jones,78,QB,Team of the Week,New York Giants,"6' 5""",221,Field General (QB),2200,64,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pocket,Yes,N/A,No,Aggressive,78,62,78,81,73,28,75,85,82,45,54,51,71,30,40,48,50,10,10,10,10,11,10,82,78,72,72,72,75,57,74,10,10,10,10,10,10,10,14,14,10,10,10,12,21,10,10,10,10,50,39,10
1976,Jesse James,78,TE,MUT Superstars,Detroit Lions,"6' 7""",261,Possession (TE),2800,64,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Brace For All Hits,N/A,Yes,No,Yes,Yes,No,N/A,N/A,N/A,N/A,N/A,76,71,65,78,80,80,80,84,85,62,46,49,71,55,57,49,72,66,63,58,74,71,67,11,10,10,10,10,10,10,10,66,66,62,69,68,63,52,67,30,10,10,10,30,10,10,10,10,10,12,10,12
1977,Taylor Lewan,78,LT,Core Gold,Tennessee Titans,"6' 7""",309,Pass Protector (OT),2400,64,Training,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66,82,65,76,80,43,67,81,79,30,10,10,25,30,20,20,36,24,14,10,25,25,30,10,10,10,10,10,10,10,10,69,67,71,73,71,75,81,83,29,15,10,10,15,13,10,10,10,10,11,13,10
1978,Prince Amukamara,78,CB,Core Gold,Chicago Bears,"6' 0""",202,Zone (CB),2100,64,Training,No,N/A,Balanced,N/A,N/A,N/A,No,No,Balanced,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81,61,82,81,77,55,82,83,79,25,65,55,64,20,70,74,56,10,10,10,55,56,25,21,10,10,10,10,10,10,10,25,25,25,25,25,25,10,44,49,55,36,56,43,66,77,66,72,68,12,10,45
1979,Raheem Mostert,78,HB,Team of the Week,San Francisco 49ers,"5' 10""",195,Elusive Back (HB),3000,64,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Brace Against Medium Hitters,N/A,No,No,No,Yes,No,N/A,N/A,N/A,N/A,N/A,87,61,81,88,69,52,85,83,80,53,70,66,70,61,66,73,68,45,38,30,49,37,41,21,25,20,10,10,10,10,10,42,24,22,44,17,12,23,21,31,10,10,10,17,41,10,10,10,10,15,15,80
1980,Jalen Mills,78,CB,Harvest,Philadelphia Eagles,"6' 0""",191,Zone (CB),3600,64,Training,No,N/A,Balanced,N/A,N/A,N/A,No,No,Aggressive,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,84,56,85,84,70,65,82,82,82,16,45,35,46,29,42,57,52,12,10,10,42,56,12,19,10,10,10,10,10,10,10,10,24,23,10,24,12,10,44,51,67,22,30,43,65,70,66,70,72,10,10,74
1981,Mike Williams,78,WR,Core Gold,Los Angeles Chargers,"6' 4""",218,Physical (WR),2000,64,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Brace For All Hits,N/A,Yes,Yes,Yes,No,Yes,N/A,N/A,N/A,N/A,N/A,80,66,75,78,72,77,74,87,75,62,67,72,76,71,68,69,65,70,71,67,77,81,73,17,10,10,10,10,10,15,10,38,27,21,44,20,20,28,48,27,16,10,10,28,24,18,10,10,10,14,16,10
1982,Cody Whitehair,78,C,Core Gold,Chicago Bears,"6' 4""",310,Agile (C),2000,64,Training,N/A,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63,78,64,73,75,14,55,79,81,18,10,10,10,10,10,10,23,10,10,10,10,10,10,12,10,10,10,10,10,10,10,78,74,80,72,73,71,76,77,21,38,10,10,22,18,10,10,10,10,10,10,10
1983,Ka'imi Fairbairn,78,K,Core Gold,Houston Texans,"6' 0""",183,Power (K/P),2100,64,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65,30,55,62,54,27,60,80,74,10,15,10,10,10,10,10,35,10,10,10,10,15,10,30,25,20,15,10,10,10,10,10,10,10,10,10,10,10,10,25,10,10,10,10,12,11,10,10,10,81,70,10
1984,Budda Baker,78,FS,Core Gold,Arizona Cardinals,"5' 10""",195,Run Support (FS/SS),2100,64,Training,No,Normal,Balanced,N/A,N/A,N/A,No,Yes,Aggressive,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81,64,83,81,78,64,70,86,80,26,62,47,66,26,62,71,62,41,31,26,56,60,37,16,10,10,10,10,10,17,10,25,25,25,25,25,25,13,58,66,75,30,39,60,81,78,66,60,62,10,10,56
1985,Hayden Hurst,78,TE,MUT Superstars,Baltimore Ravens,"6' 4""",245,Vertical Threat (TE),2700,64,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Brace For All Hits,N/A,Yes,Yes,No,Yes,Yes,N/A,N/A,N/A,N/A,N/A,76,62,76,81,70,79,70,79,83,77,69,67,66,75,64,75,75,71,66,62,70,78,67,64,10,10,10,10,10,10,10,60,57,61,58,54,58,55,68,34,30,12,23,25,29,10,10,10,10,13,10,27
1986,Jarran Reed,78,DT,Core Gold,Seattle Seahawks,"6' 3""",306,Speed Rusher (DT),2000,64,Training,N/A,Normal,N/A,N/A,N/A,N/A,No,No,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,70,73,20,70,71,82,19,10,10,10,15,10,10,23,10,10,10,10,10,10,14,10,10,10,10,10,10,10,35,36,35,34,34,35,24,74,79,69,59,76,62,76,73,10,16,10,10,10,10
1987,Justin Simmons,78,FS,Core Gold,Denver Broncos,"6' 2""",202,Run Support (FS/SS),2100,64,Training,No,Normal,Cover Lb,N/A,N/A,N/A,No,No,Balanced,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,82,78,63,84,87,79,43,52,37,48,34,50,58,52,12,10,10,37,54,12,17,10,10,10,10,12,10,10,10,24,23,10,24,23,10,45,68,70,22,26,60,78,78,64,62,54,10,10,38
1988,Bryce Callahan,78,CB,Core Gold,Denver Broncos,"5' 9""",188,Slot (CB),2000,64,Training,No,Normal,Balanced,N/A,N/A,N/A,No,No,Balanced,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,58,78,83,75,56,87,78,78,17,62,52,55,23,63,68,51,20,10,10,35,57,30,27,10,10,10,10,10,10,10,25,25,25,25,25,25,10,35,47,35,24,23,52,71,75,70,68,58,14,11,55
1989,Bradley Pinion,78,P,Core Gold,Tampa Bay Buccaneers,"6' 5""",240,Power (K/P),2000,64,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57,46,53,68,61,29,61,76,83,10,10,10,10,10,10,10,30,10,10,10,10,10,10,43,41,32,22,14,20,10,15,19,10,10,15,10,10,10,12,19,10,10,10,10,25,10,10,10,10,80,71,10
1990,Paul Richardson Jr,78,WR,Core Gold,Washington Redskins,"6' 0""",170,Deep Threat (WR),2000,64,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Brace For All Hits,N/A,Yes,Yes,No,No,Yes,N/A,N/A,N/A,N/A,N/A,84,42,76,82,70,75,81,83,76,46,68,64,74,32,64,74,65,71,73,74,72,76,67,24,10,10,10,10,10,12,10,38,27,21,35,15,10,19,39,20,10,10,10,20,17,15,10,10,10,10,10,23
1991,Leonard Fournette,78,HB,Core Gold,Jacksonville Jaguars,"6' 0""",228,Powerback (HB),2100,64,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Brace Against Big Hitters,N/A,No,No,No,No,No,N/A,N/A,N/A,N/A,N/A,83,75,75,81,71,58,62,80,73,78,63,70,67,72,70,73,80,44,37,29,45,43,40,37,25,19,15,21,10,10,14,43,33,28,39,28,22,35,33,31,40,25,25,30,29,15,10,10,10,10,10,15
1992,Andy Dalton,78,QB,Core Gold,Cincinnati Bengals,"6' 2""",220,Field General (QB),2000,64,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Balanced,Yes,Average,Yes,Ideal,66,45,65,72,75,50,57,82,87,13,38,37,53,18,42,47,54,20,10,10,42,48,15,79,76,76,74,73,72,40,72,10,10,10,10,10,10,10,10,10,10,10,10,10,13,10,10,10,10,10,10,10
1993,Jaquiski Tartt,78,SS,Core Gold,San Francisco 49ers,"6' 1""",215,Run Support (FS/SS),2100,64,Training,No,Normal,Balanced,N/A,N/A,N/A,No,No,Aggressive,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81,56,75,82,77,56,73,78,83,47,32,20,35,32,39,44,52,10,10,10,34,52,15,12,10,10,10,10,10,10,10,25,25,25,25,25,25,10,53,66,78,34,49,57,73,77,67,72,74,10,12,25
1994,Marlon Mack,78,HB,Core Gold,Indianapolis Colts,"6' 0""",210,Elusive Back (HB),2000,64,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Brace For All Hits,N/A,No,No,No,Yes,No,N/A,N/A,N/A,N/A,N/A,80,63,83,84,74,53,76,79,77,49,66,71,72,66,64,75,74,56,51,43,58,56,36,22,18,13,10,19,10,10,10,22,10,10,37,18,13,38,36,18,10,10,10,16,22,16,10,10,10,15,12,50
1995,Nate Solder,78,LT,MUT Superstars,New York Giants,"6' 8""",325,Power (OT),2800,64,Training,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,75,80,53,65,83,80,30,15,10,30,45,20,25,51,29,19,11,54,30,36,10,10,10,10,10,10,10,10,76,77,73,73,67,69,83,78,25,15,10,10,15,13,10,10,10,10,11,13,10
1996,Danny Amendola,78,WR,Core Gold,Detroit Lions,"5' 11""",190,Slot (WR),2000,64,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Brace For All Hits,N/A,No,Yes,Yes,No,Yes,N/A,N/A,N/A,N/A,N/A,75,43,77,80,75,79,67,88,72,33,75,71,77,44,67,73,60,75,71,65,74,74,69,34,26,23,22,10,28,26,11,36,26,21,14,10,10,10,30,15,10,10,10,25,25,10,10,10,10,18,14,77
1997,Brett Maher,78,K,Core Gold,Dallas Cowboys,"6' 1""",183,Power (K/P),2100,64,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66,32,52,68,53,16,42,77,75,10,13,10,10,10,10,12,21,10,10,10,10,10,10,21,24,19,13,10,10,10,10,12,10,10,10,10,10,10,10,21,10,10,10,10,11,10,10,10,10,82,68,10
1998,Christian Kirk,78,WR,MUT Superstars,Arizona Cardinals,"5' 11""",200,Slot (WR),2600,64,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Brace For All Hits,N/A,No,Yes,Yes,No,Yes,N/A,N/A,N/A,N/A,N/A,84,58,83,85,70,74,78,88,84,36,75,62,74,66,69,79,62,72,71,69,71,71,57,28,15,10,10,10,10,13,10,39,27,23,26,22,18,14,35,20,14,10,10,13,23,10,10,10,10,10,10,76
1999,Josh Doctson,78,WR,MUT Superstars,Washington Redskins,"6' 2""",206,Physical (WR),3000,64,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Brace For All Hits,N/A,Yes,Yes,Yes,No,Yes,N/A,N/A,N/A,N/A,N/A,82,64,81,83,78,76,88,86,77,51,70,70,77,57,70,75,66,69,70,69,76,80,64,16,10,10,10,10,13,16,10,46,12,12,24,12,12,18,38,24,10,10,10,22,36,14,18,14,10,13,12,46
2000,Ben Jones,77,C,Core Gold,Tennessee Titans,"6' 3""",308,Agile (C),2100,53,Training,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,23,22,12,10,10,10,10,10,10
2001,Brian Hill,77,HB,Team of the Week,Atlanta Falcons,"6' 1""",219,Powerback (HB),2100,53,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Brace For All Hits,N/A,No,No,No,No,No,N/A,N/A,N/A,N/A,N/A,83,71,79,84,64,57,77,83,90,79,62,67,75,67,66,72,78,54,48,40,45,43,43,27,18,12,10,17,10,13,10,39,26,22,46,36,31,52,50,41,39,10,18,27,42,10,26,34,20,10,10,68
2002,Sam Martin,78,P,Core Gold,Detroit Lions,"6' 1""",211,Power (K/P),2000,64,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,15,10,10,10,10,10,10,10,14,10,10,10,10,25,10,10,15,10,83,65,10
2003,Tim Jernigan,77,DT,Core Gold,Philadelphia Eagles,"6' 2""",295,Run Stopper (DT),2400,53,Training,N/A,N/A,N/A,N/A,N/A,N/A,No,No,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,22,10,10
2004,Mitchell Trubisky,78,QB,MUT Superstars,Chicago Bears,"6' 3""",220,Scrambler (QB),2800,64,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pocket,Yes,N/A,Yes,N/A,,,,,71,34,62,91,86,46,65,65,79,50,62,71,57,28,18,10,23,19,21,81,73,68,69,75,70,76,66,11,10,10,10,11,11,11,21,25,22,10,10,14,33,10,10,10,10,21,13,10
2005,J.C. Tretter,77,C,Core Gold,Cleveland Browns,"6' 4""",307,Pass Protector (C),2000,53,Training,N/A,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Ja'Wuan James,77,RT,Core Gold,Denver Broncos,"6' 6""",312,Pass Protector (OT),2200,53,Training,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,66,77,79,10,10,10,10,10,10,10,30,10,10,10,10,10,10,10,10,10,10,10,10,10,10,67,65,67,75,77,73,70,77,20,25,10,10,10,20,13,10,10,10,10,11,10
2007,Muhammad Wilkerson,77,LE,Core Gold,Free Agents,"6' 4""",315,Power Rusher (DE),2000,53,Training,N/A,Normal,N/A,N/A,N/A,N/A,No,No,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10
2008,Mean Joe Greene,77,DT,Power Up,Pittsburgh Steelers,"6' 4""",275,Power Rusher (DT),1300,53,Training,N/A,Normal,N/A,N/A,N/A,N/A,Yes,No,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Ryan Succop,78,K,Core Gold,Tennessee Titans,"6' 2""",218,Power (K/P),2400,64,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,53,41,55,57,67,13,16,72,87,10,10,10,10,10,10,10,29,10,10,10,10,10,10,29,23,10,10,10,10,10,10,10,10,10,10,10,10,10,10,19,10,10,10,19,22,14,10,10,10,80,70,10
2010,Brandon Carr,78,CB,Core Gold,Baltimore Ravens,"6' 0""",210,Man-to-Man (CB),2100,64,Training,No,N/A,Balanced,N/A,N/A,N/A,No,No,Balanced,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Orlando Brown Jr,77,RT,Core Gold,Baltimore Ravens,"6' 8""",345,Power (OT),2300,53,Training,N/A,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Devin Funchess,77,WR,Core Gold,Indianapolis Colts,"6' 4""",225,Physical (WR),2100,53,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Brace Against Medium Hitters,N/A,Yes,Yes,No,No,Yes,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,15,10,15,10,10,10,15
2013,Robert Quinn,77,RE,Core Gold,Dallas Cowboys,"6' 4""",257,Power Rusher (DE),2100,53,Training,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,74,69,40,38,35,10,12,10
2014,Isaiah Crowell,77,HB,Core Gold,Oakland Raiders,"5' 11""",225,Elusive Back (HB),2000,53,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Brace Against Medium Hitters,N/A,No,No,No,No,No,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,12,32,30,30,10,10,10,29,34,11,10,10,10,10,12,60
2015,Pat O'Donnell,77,P,Core Gold,Chicago Bears,"6' 4""",217,Power (K/P),2100,53,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Steve Largent,77,WR,Power Up,Seattle Seahawks,"5' 11""",187,Route Running (WR),1400,53,Training,Yes,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Always,N/A,No,No,No,No,Yes,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Ronnie Lott,77,FS,Power Up,San Francisco 49ers,"6' 0""",203,Zone (FS/SS),1400,53,Training,Yes,Normal,Balanced,N/A,N/A,N/A,Yes,No,Aggressive,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,80,64,82,82,69,61,80,87,86,75,54,54,84,77,72,74,74,35,28,22,47,54,55,35,15,10,10,15,24,32,15,55,35,30,45,25,25,39,63,68,75,59,57,59,69,69,62,71,64,22,20,46
2018,Jordan Hicks,78,MLB,Core Gold,Arizona Cardinals,"6' 1""",236,Pass Coverage (MLB),2000,64,Training,No,Normal,Cover Lb,N/A,N/A,N/A,No,No,Aggressive,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Kyle Long,77,RG,Core Gold,Chicago Bears,"6' 6""",320,Power (OG),2000,53,Training,N/A,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Kamalei Correa,78,ROLB,Zero Chill,Tennessee Titans,"6' 3""",241,Speed Rusher (OLB),2200,64,Training,No,Normal,Balanced,N/A,N/A,N/A,No,Yes,Balanced,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Giorgio Tavecchio,77,K,Core Gold,Atlanta Falcons,"5' 10""",182,Power (K/P),2100,53,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Dante Pettis,77,WR,Core Gold,San Francisco 49ers,"6' 1""",192,Deep Threat (WR),2000,53,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Brace For All Hits,N/A,No,Yes,Yes,No,Yes,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Samson Ebukam,77,LOLB,Core Gold,Los Angeles Rams,"6' 3""",240,Speed Rusher (OLB),2100,53,Training,No,Normal,N/A,N/A,N/A,N/A,Yes,Yes,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Travis Benjamin,77,WR,Core Gold,Los Angeles Chargers,"5' 10""",175,Deep Threat (WR),2000,53,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Brace For All Hits,N/A,No,Yes,Yes,Yes,No,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,25,10,10,10,10,10,10,10,82
2025,Rod Woodson,77,CB,Power Up,Pittsburgh Steelers,"6' 0""",205,Slot (CB),1100,53,Training,Yes,Normal,Balanced,N/A,N/A,N/A,Yes,No,Aggressive,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,20,15,45,25,25,45,25,25,25,46,51,58,46,53,52,59,68,70,68,63,35,33,75
2026,Chris Thompson,77,HB,Core Gold,Washington Redskins,"5' 8""",191,Elusive Back (HB),2000,53,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Brace For All Hits,N/A,No,No,No,No,No,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,22,30,12,10,10,10,12,11,65
2027,Quinnen Williams,77,DT,Core Rookie,New York Jets,"6' 3""",303,Run Stopper (DT),2200,53,Training,N/A,Normal,N/A,N/A,N/A,N/A,No,No,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,Mike Remmers,78,RT,Zero Chill,New York Giants,"6' 5""",310,Power (OT),2500,64,Training,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,Sean Taylor,77,FS,Power Up,Washington Redskins,"6' 2""",220,Zone (FS/SS),4000,53,Training,Yes,Normal,Balanced,N/A,N/A,N/A,Yes,Yes,Aggressive,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,83,66,83,83,68,58,82,83,80,40,70,61,90,77,84,87,76,20,20,20,47,62,45,32,5,5,5,5,12,35,5,45,45,45,45,45,45,45,65,66,73,55,62,56,69,68,59,70,56,18,12,65
