PLAYER_NAME,OVR,PROGRAM,TEAM,PRICE,AWA,BTK,BSK,PBK,PRC,POS_CB,POS_DT,POS_FB,POS_FS,POS_HB,POS_K,POS_LE,POS_LG,POS_LOLB,POS_LT,POS_MLB,POS_P,POS_QB,POS_RE,POS_RG,POS_ROLB,POS_RT,POS_SS,POS_TE,POS_WR,AWA SQUARED,BTK SQUARED,PBK SQUARED,TAK SQUARED,AGI SQUARED,SPD SQUARED,RT_PBK,HB_PBK,HB_BTK,TE_STR,WR_ACC,WR_CIT,LE_FMV,DT_BSH,DT_PRC,DT_TAK,RE_STR,LOLB_PUR,MLB_POW,MLB_PUR,CB_PRC,CB_MCV,FS_ZCV,K_KAC,P_KAC,Actual,Predicted,Discrepancy
Brandon Shell,73,Core Gold,New York Jets,850,77.0,10.0,10.0,69.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5929.0,100.0,4761.0,676.0,3600.0,3136.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0000000000003,1719.0284004590662,869.0284004590659
Shelby Harris,73,Core Gold,Denver Broncos,900,67.0,10.0,10.0,35.0,67.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4489.0,100.0,1225.0,5041.0,3600.0,4356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,67.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0000000000001,1379.9516330163242,479.9516330163241
Danny Shelton,73,Core Gold,New England Patriots,900,65.0,10.0,10.0,35.0,65.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4225.0,100.0,1225.0,5329.0,2209.0,1764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,65.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0000000000001,1181.5948105412153,281.5948105412152
Teddy Bridgewater,73,Core Gold,New Orleans Saints,900,64.0,64.0,76.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4096.0,4096.0,100.0,361.0,5776.0,5329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0000000000001,1815.7161832834347,915.7161832834346
Blake Jarwin,73,Core Gold,Dallas Cowboys,900,65.0,45.0,10.0,61.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4225.0,2025.0,3721.0,784.0,4225.0,5184.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0000000000001,1011.3027658533864,111.30276585338629
T.J. Carrie,73,Core Gold,Cleveland Browns,850,63.0,45.0,10.0,25.0,63.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3969.0,2025.0,625.0,2500.0,5929.0,6400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,59.0,0.0,0.0,0.0,850.0000000000003,1107.141058669865,257.1410586698647
Bilal Nichols,73,Core Gold,Chicago Bears,900,69.0,12.0,10.0,35.0,69.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4761.0,144.0,1225.0,5184.0,2809.0,4225.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0000000000001,1053.4042024111698,153.40420241116965
Anthony Harris,73,Core Gold,Minnesota Vikings,900,70.0,38.0,10.0,15.0,70.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900.0,1444.0,225.0,2601.0,6241.0,6084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,900.0000000000001,1320.461792503741,420.46179250374087
Elijhaa Penny,73,Core Gold,New York Giants,2200,65.0,56.0,12.0,62.0,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4225.0,3136.0,3844.0,529.0,4489.0,5184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2199.9999999999995,2474.4853037840103,274.48530378401074
Anthony Miller,73,Core Gold,Chicago Bears,850,59.0,66.0,23.0,19.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3481.0,4356.0,361.0,529.0,7056.0,6400.0,0.0,0.0,0.0,0.0,81.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0000000000003,1395.411153733848,545.4111537338478
Brandon Mebane,73,Core Gold,Los Angeles Chargers,800,79.0,10.0,10.0,35.0,79.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6241.0,100.0,1225.0,5625.0,2304.0,2704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,79.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.9999999999999,1398.942459920846,598.9424599208461
D'Onta Foreman,73,Core Gold,Houston Texans,850,66.0,61.0,10.0,50.0,29.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4356.0,3721.0,2500.0,676.0,5625.0,6561.0,0.0,50.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0000000000003,1269.8005381691512,419.80053816915085
Greg Robinson,73,Core Gold,Cleveland Browns,950,77.0,10.0,10.0,68.0,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5929.0,100.0,4624.0,900.0,3844.0,4356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0000000000001,1720.037132611752,770.0371326117519
Bashaud Breeland,73,Core Gold,Kansas City Chiefs,900,63.0,34.0,10.0,25.0,63.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3969.0,1156.0,625.0,2401.0,5929.0,6084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,60.0,0.0,0.0,0.0,900.0000000000001,1099.0497905809436,199.04979058094352
Jarius Wright,73,Core Gold,Carolina Panthers,800,68.0,67.0,16.0,35.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4624.0,4489.0,1225.0,144.0,6241.0,6561.0,0.0,0.0,0.0,0.0,81.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.9999999999999,1122.2874936056842,322.2874936056843
Weston Richburg,73,Core Gold,San Francisco 49ers,1300,78.0,10.0,10.0,66.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084.0,100.0,4356.0,625.0,3249.0,3481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,1588.6140902079019,288.6140902079019
Jake Butt,73,Core Gold,Denver Broncos,1000,62.0,57.0,10.0,60.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3844.0,3249.0,3600.0,484.0,4096.0,5184.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.9999999999998,1149.4870554500199,149.48705545002008
Reggie Ragland,73,Core Gold,Kansas City Chiefs,950,69.0,10.0,10.0,35.0,69.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4761.0,100.0,1225.0,4489.0,5184.0,5329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,73.0,0.0,0.0,0.0,0.0,0.0,950.0000000000001,1119.1874488803983,169.18744888039816
D.J. Hayden,73,Core Gold,Jacksonville Jaguars,850,62.0,63.0,10.0,25.0,62.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3844.0,3969.0,625.0,3025.0,7056.0,6724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,57.0,0.0,0.0,0.0,850.0000000000003,1242.7930906317172,392.79309063171684
Case Keenum,73,Core Gold,Washington Redskins,850,69.0,44.0,71.0,11.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4761.0,1936.0,121.0,100.0,4096.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0000000000003,1526.0548103348715,676.0548103348711
Mackensie Alexander,73,Core Gold,Minnesota Vikings,800,66.0,45.0,10.0,10.0,66.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4356.0,2025.0,100.0,1089.0,6241.0,6561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,61.0,0.0,0.0,0.0,799.9999999999999,1256.4240672602125,456.4240672602126
Shane Vereen,73,Core Gold,Free Agents,800,62.0,58.0,12.0,31.0,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3844.0,3364.0,961.0,576.0,5929.0,6084.0,0.0,31.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.9999999999999,898.0088673382569,98.008867338257
Donte Moncrief,73,Core Gold,Pittsburgh Steelers,800,65.0,60.0,12.0,35.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4225.0,3600.0,1225.0,576.0,5625.0,6724.0,0.0,0.0,0.0,0.0,82.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.9999999999999,1062.1990731377157,262.1990731377158
Kolton Miller,73,Core Gold,Oakland Raiders,1000,65.0,10.0,10.0,67.0,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4225.0,100.0,4489.0,441.0,3721.0,4356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.9999999999998,1443.4803557218952,443.4803557218954
Malcolm Jenkins,73,Power Up,Philadelphia Eagles,700,74.0,25.0,10.0,25.0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5476.0,625.0,625.0,2916.0,5625.0,5041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.9999999999998,1240.022259692387,540.0222596923873
Byron Jones,73,Power Up,Dallas Cowboys,1100,65.0,40.0,10.0,25.0,65.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4225.0,1600.0,625.0,1521.0,6561.0,5929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,62.0,0.0,0.0,0.0,1099.9999999999995,1107.9076489407823,7.907648940782792
Jalen Mills,73,Core Gold,Philadelphia Eagles,900,63.0,35.0,10.0,10.0,63.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3969.0,1225.0,100.0,2116.0,6724.0,6561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,59.0,0.0,0.0,0.0,900.0000000000001,1299.8128166283168,399.8128166283167
Justin Jackson,73,Core Gold,Los Angeles Chargers,900,59.0,57.0,10.0,38.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481.0,3249.0,1444.0,961.0,6561.0,6400.0,0.0,38.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0000000000001,1034.8148181869249,134.81481818692475
Devon Kennard,73,Core Gold,Detroit Lions,850,69.0,10.0,10.0,35.0,69.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4761.0,100.0,1225.0,5776.0,4624.0,5476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0000000000003,1378.4738825200402,528.4738825200399
Darron Lee,73,Core Gold,Kansas City Chiefs,850,69.0,14.0,32.0,35.0,69.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4761.0,196.0,1225.0,5184.0,6084.0,6084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,73.0,0.0,0.0,0.0,0.0,0.0,850.0000000000003,1398.4898761905636,548.4898761905632
Isaac Seumalo,73,Core Gold,Philadelphia Eagles,950,77.0,10.0,10.0,65.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5929.0,100.0,4225.0,529.0,4096.0,3249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0000000000001,1777.6528922593097,827.6528922593096
Josh Reynolds,73,Core Gold,Los Angeles Rams,900,65.0,62.0,12.0,34.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4225.0,3844.0,1156.0,625.0,5929.0,6241.0,0.0,0.0,0.0,0.0,79.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0000000000001,1043.115984554282,143.1159845542819
Tyreek Hill,73,Power Up,Kansas City Chiefs,17900,59.0,68.0,18.0,17.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3481.0,4624.0,289.0,289.0,6889.0,6889.0,0.0,0.0,0.0,0.0,83.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17900.000000000007,1448.4028340522425,-16451.597165947765
Jourdan Lewis,73,Core Gold,Dallas Cowboys,800,63.0,56.0,10.0,25.0,63.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3969.0,3136.0,625.0,2601.0,6400.0,6400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,60.0,0.0,0.0,0.0,799.9999999999999,1181.1499679281012,381.1499679281013
Jordan Jenkins,73,Core Gold,New York Jets,850,61.0,10.0,10.0,35.0,61.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3721.0,100.0,1225.0,5041.0,5184.0,4489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0000000000003,1286.8477251004188,436.8477251004184
Devin Bush,73,Core Rookie,Pittsburgh Steelers,800,61.0,10.0,10.0,35.0,61.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3721.0,100.0,1225.0,5041.0,5929.0,6724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,71.0,0.0,0.0,0.0,0.0,0.0,799.9999999999999,1208.4036511261393,408.4036511261394
Patrick DiMarco,72,Core Gold,Buffalo Bills,1900,82.0,48.0,10.0,65.0,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6724.0,2304.0,4225.0,1225.0,4624.0,4225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0000000000005,2676.547599133378,776.5475991333774
Tim Williams,73,Core Gold,Baltimore Ravens,900,59.0,12.0,10.0,35.0,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3481.0,144.0,1225.0,4356.0,5929.0,5476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0000000000001,1418.209861486154,518.209861486154
Christian Jones,72,Core Gold,Detroit Lions,900,67.0,10.0,10.0,35.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4489.0,100.0,1225.0,5184.0,5625.0,5184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0000000000001,1183.8833413340603,283.8833413340602
Brian O'Neill,73,Core Gold,Minnesota Vikings,850,72.0,10.0,10.0,68.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5184.0,100.0,4624.0,361.0,4761.0,4900.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0000000000003,1705.083524069547,855.0835240695466
Malcolm Brown,72,Core Gold,Los Angeles Rams,950,65.0,63.0,10.0,51.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4225.0,3969.0,2601.0,841.0,5776.0,6400.0,0.0,51.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0000000000001,1051.8858078578874,101.88580785788724
Chris Lindstrom,72,Core Rookie,Atlanta Falcons,950,67.0,10.0,10.0,64.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4489.0,100.0,4096.0,484.0,3600.0,4356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0000000000001,1142.028555660697,192.02855566069695
Jeff Heuerman,73,Core Gold,Denver Broncos,900,70.0,43.0,10.0,60.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4900.0,1849.0,3600.0,625.0,4225.0,4900.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0000000000001,1130.2221188728615,230.22211887286142
Dalton Risner,72,Core Rookie,Denver Broncos,900,68.0,10.0,10.0,66.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4624.0,100.0,4356.0,1156.0,2704.0,2809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0000000000001,1100.2934455626291,200.29344556262902
Quincy Wilson,73,Core Gold,Indianapolis Colts,895,66.0,49.0,10.0,25.0,66.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4356.0,2401.0,625.0,2116.0,6084.0,6241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,63.0,0.0,0.0,0.0,895.0,1148.2653363245804,253.2653363245804
Cody Ford,72,Core Rookie,Buffalo Bills,950,68.0,10.0,10.0,65.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4624.0,100.0,4225.0,100.0,2809.0,3136.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0000000000001,1150.5553916101242,200.55539161012405
E.J. Gaines,72,Core Gold,Buffalo Bills,950,65.0,46.0,10.0,25.0,65.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4225.0,2116.0,625.0,2401.0,5625.0,6241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,56.0,0.0,0.0,0.0,950.0000000000001,855.2953276481776,-94.70467235182252
Travis Frederick,73,Power Up,Dallas Cowboys,1100,73.0,10.0,10.0,67.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5329.0,100.0,4489.0,529.0,2601.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.9999999999995,1260.7789402838337,160.77894028383412
Antonio Callaway,73,Core Gold,Cleveland Browns,900,63.0,65.0,13.0,16.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3969.0,4225.0,256.0,256.0,6084.0,6889.0,0.0,0.0,0.0,0.0,84.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0000000000001,1303.325642724586,403.3256427245859
Darrell Henderson Jr,72,Core Rookie,Los Angeles Rams,850,50.0,59.0,15.0,41.0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500.0,3481.0,1681.0,676.0,6241.0,6400.0,0.0,41.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0000000000003,1140.788386311204,290.7883863112037
John Miller,73,Core Gold,Cincinnati Bengals,900,71.0,10.0,10.0,69.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5041.0,100.0,4761.0,1024.0,2401.0,3136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0000000000001,1290.3862524776066,390.3862524776065
John Simon,73,Core Gold,New England Patriots,1000,65.0,10.0,10.0,35.0,65.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4225.0,100.0,1225.0,5184.0,4761.0,5184.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.9999999999998,1202.762121093153,202.76212109315316
Nathan Shepherd,72,Core Gold,New York Jets,900,62.0,14.0,10.0,35.0,62.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3844.0,196.0,1225.0,5476.0,4489.0,3721.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0000000000001,963.9397275324271,63.939727532427014
Trysten Hill,72,Core Rookie,Dallas Cowboys,885,59.0,10.0,10.0,43.0,59.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481.0,100.0,1849.0,4761.0,3844.0,3969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,59.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.9999999999999,1159.6144499485622,274.6144499485623
N'Keal Harry,72,Core Rookie,New England Patriots,900,58.0,66.0,22.0,36.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3364.0,4356.0,1296.0,256.0,5476.0,6241.0,0.0,0.0,0.0,0.0,79.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0000000000001,941.3625039193847,41.36250391938461
Jaylen Watkins,72,Core Gold,Los Angeles Chargers,950,65.0,49.0,19.0,25.0,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4225.0,2401.0,625.0,2809.0,5184.0,6561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0000000000001,1016.3123798506659,66.31237985066582
Rashan Gary,72,Core Rookie,Green Bay Packers,850,59.0,10.0,10.0,35.0,59.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3481.0,100.0,1225.0,4489.0,4900.0,5929.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0000000000003,1054.7339580063503,204.73395800635
Justin Ellis,72,Core Gold,Oakland Raiders,950,65.0,10.0,10.0,35.0,65.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4225.0,100.0,1225.0,5184.0,2704.0,3721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,65.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0000000000001,1099.3372359852156,149.33723598521544
Josh Adams,72,Core Gold,Philadelphia Eagles,900,58.0,65.0,16.0,42.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3364.0,4225.0,1764.0,256.0,6241.0,6400.0,0.0,42.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0000000000001,1001.9830415478423,101.98304154784216
Austin Corbett,72,Core Gold,Cleveland Browns,850,62.0,10.0,10.0,66.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3844.0,100.0,4356.0,361.0,2500.0,3364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0000000000003,1039.217646347091,189.21764634709064
Akeem Spence,72,Core Gold,Miami Dolphins,850,64.0,10.0,10.0,35.0,64.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096.0,100.0,1225.0,3721.0,3025.0,3249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,64.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0000000000003,940.0388189770567,90.0388189770564
Andre Ellington,72,Core Gold,Tampa Bay Buccaneers,900,60.0,53.0,11.0,25.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600.0,2809.0,625.0,361.0,6889.0,6241.0,0.0,25.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0000000000001,685.5957796050648,-214.40422039493535
